ID,NO_CIVIQUE,RUE,ESSENCE_FR,ESSENCE_LATIN,DHP,ETAT,PROPRIETE,Latitude,Longitude,Coord_X,Coord_Y,DATE_PLANTATION,DATE_RELEVE
1807,250,PAIX,Fr�ne rouge,Fraxinus pensylvanica,35,Entier,Terrain municipal,45.76895,-73.47365,306882.1455,5069902.4362,,2017-06-21 13:00:23
5104,250,PAIX,Fr�ne rouge,Fraxinus pensylvanica,32,Entier,Terrain municipal,45.769,-73.47368,306879.7133,5069907.9599,,2017-06-21 13:01:06
5465,250,PAIX,Fr�ne rouge,Fraxinus pensylvanica,35,Entier,Terrain municipal,45.76917,-73.47352,306891.6277,5069926.9573,,2017-06-21 13:00:30
4842,250,PAIX,Fr�ne rouge,Fraxinus pensylvanica,36,Entier,Terrain municipal,45.76921,-73.47339,306902.0684,5069931.0251,,2017-06-21 13:00:43
5502,250,PAIX,Fr�ne rouge,Fraxinus pensylvanica,29,Entier,Terrain municipal,45.76927,-73.47324,306913.4575,5069938.0335,,2017-06-21 13:00:30
4883,250,PAIX,Fr�ne rouge,Fraxinus pensylvanica,29,Entier,Terrain municipal,45.76929,-73.47317,306918.90057,5069940.27295,,2017-06-21 13:00:43
1786,250,PAIX,Fr�ne rouge,Fraxinus pensylvanica,29,Entier,Terrain municipal,45.76937,-73.47291,306939.1033,5069948.9169,,2017-06-21 13:00:23
4195,45,LEBEL,Peuplier faux-tremble,Populus tremuloides,54,Entier,Terrain municipal,45.73447,-73.44987,308733.7495,5066072.0317,,2017-06-21 13:00:36
63409,57,DEVAULT,�rable argent�,Acer saccharinum,67,Entier,Terrain municipal,45.74051,-73.46165,307816.46,5066742.5,,2017-06-21 13:02:14
94470,32,BEAUJEU,�rable argent�,Acer saccharinum,54,Entier,Terrain municipal,45.72695,-73.46765,307350.668,5065234.9715,,2017-06-21 12:59:17
95025,9,DEVAULT,�rable argent�,Acer saccharinum,66,Entier,Terrain municipal,45.73809,-73.45614,308245.4565,5066473.4565,,2017-06-21 12:59:31
98753,54,DEVAULT,�rable de Norv�ge,Acer platanoides,10,Entier,Terrain municipal,45.74037,-73.46174,307809.707,5066726.182,,2017-06-21 12:59:50
98754,52,DEVAULT,Murier N/A,Morus ,19,Entier,Terrain municipal,45.74027,-73.46152,307827.08,5066715.863,,2017-06-21 12:59:50
98777,25,DEVAULT,Bouleau blanc,Betula papyrifera,16,Entier,Terrain municipal,45.73901,-73.45822,308083.8019,5066575.5438,,2017-06-21 12:59:50
92485,253,PAIX,Fr�ne N/A,Fraxinus ,36,Souche,Terrain municipal,45.76985,-73.47132,307062.7165,5070002.2805,,2017-06-21 12:59:17
61204,130,EULALIE-DUROCHER,Fr�ne N/A,Fraxinus ,37,Entier,Terrain municipal,45.77051,-73.46958,307198.43,5070076.3,,2017-06-21 13:02:21
82691,,AUTOROUTE,Fr�ne N/A,Fraxinus ,28,Entier,Terrain municipal,45.74276,-73.46305,307707.3505,5066992.7385,,2017-06-21 13:04:30
64459,,AUTOROUTE,Fr�ne N/A,Fraxinus ,27,Entier,Terrain municipal,45.74272,-73.46308,307705.6,5066988.34,,2017-06-21 13:02:14
82689,,AUTOROUTE,Fr�ne N/A,Fraxinus ,28,Entier,Terrain municipal,45.74264,-73.46318,307697.422,5066978.432,,2017-06-21 13:04:30
85892,448,BOURQUE,Fr�ne N/A,Fraxinus ,25,Entier,Terrain municipal,45.75934,-73.49117,305519.5665,5068833.9465,,2017-06-21 13:05:05
487,130,SANGUINET,Fr�ne rouge,Fraxinus pensylvanica,34,Entier,Terrain municipal,45.76674,-73.43196,310124.52,5069659.3705,,2017-06-21 13:00:15
4677,130,SANGUINET,Fr�ne rouge,Fraxinus pensylvanica,34,Entier,Terrain municipal,45.76684,-73.43185,310133.1744,5069670.1367,,2017-06-21 13:00:09
5356,130,SANGUINET,Fr�ne blanc,Fraxinus americana,38,Entier,Terrain municipal,45.76717,-73.4308,310214.8885,5069706.2205,,2017-06-21 13:00:55
2993,130,SANGUINET,Fr�ne blanc,Fraxinus americana,42,Entier,Terrain municipal,45.76709,-73.43105,310195.5893,5069697.4069,,2017-06-21 13:00:09
635,130,SANGUINET,Fr�ne blanc,Fraxinus americana,41,Entier,Terrain municipal,45.76706,-73.43111,310191.0632,5069694.0997,,2017-06-21 13:00:09
2885,130,SANGUINET,Fr�ne blanc,Fraxinus americana,35,Entier,Terrain municipal,45.76703,-73.43116,310187.1255,5069690.8941,,2017-06-21 13:00:09
87835,283,CHAMPIGNY,Fr�ne N/A,Fraxinus ,41,Entier,Terrain municipal,45.73343,-73.47569,306724.1625,5065955.283,,2017-06-21 13:05:05
88883,76,RAOUL-JOBIN,Fr�ne N/A,Fraxinus ,33,Entier,Terrain municipal,45.72494,-73.47357,306889.3235,5065011.4065,,2017-06-21 13:04:57
94010,25,MARICOURT,Fr�ne N/A,Fraxinus ,39,Entier,Terrain municipal,45.72249,-73.46617,307466.02,5064739.9175,,2017-06-21 12:59:17
74928,822,NOTRE-DAME,Fr�ne N/A,Fraxinus ,31,Entier,Terrain municipal,45.76218,-73.42322,310804.7968,5069152.8518,,2017-06-21 13:03:55
66325,80,ORMES,Fr�ne N/A,Fraxinus ,35,Entier,Terrain municipal,45.71594,-73.46965,307195.17,5064011.67,,2017-06-21 13:02:52
93773,7,PIERRE-RIVI�RE,Fr�ne N/A,Fraxinus ,65,Entier,Terrain municipal,45.72288,-73.46515,307545.5325,5064783.0975,,2017-06-21 12:59:17
83953,709,CHINON,Fr�ne N/A,Fraxinus ,30,Entier,Terrain municipal,45.77199,-73.46018,307929.2305,5070241.139,,2017-06-21 13:04:29
63720,1018,L'ASSOMPTION,Fr�ne N/A,Fraxinus ,59,Souche,Terrain municipal,45.78018,-73.44879,308814.7215,5071151.4082,,2017-06-21 13:02:14
108113,61,DEVAULT,Gen�vrier ,Juniperus ,17,Entier,Terrain municipal,45.74079,-73.4621,307781.607,5066773.772,,2019-09-06 12:54:34
67815,234,LANOUE,Fr�ne N/A,Fraxinus ,20,Entier,Terrain municipal,45.72582,-73.46647,307442.42,5065109.48,,2017-06-21 13:02:46
55933,9,BEAUJEU,Faux cypr�s N/A, ,20,Entier,Terrain municipal,45.7263,-73.46658,307433.83,5065163.29,,2017-06-21 13:01:44
2942,366,MARQUIS,�rable rouge,Acer rubrum,22,Souche,Terrain municipal,45.74145,-73.4675,307361.4179,5066846.7066,,2017-06-21 13:00:23
86344,213,BERTRAND,Fr�ne ,Fraxinus ,21,Entier,Terrain municipal,45.75954,-73.47752,306581.11392,5068856.85673,,2017-06-21 13:05:05
94495,53,CHARLEVOIX,Fr�ne N/A,Fraxinus ,55,Entier,Terrain municipal,45.72647,-73.4691,307237.436,5065181.332,,2017-06-21 12:59:17
76918,121,FOURNIER,Fr�ne N/A,Fraxinus ,61,Entier,Terrain municipal,45.73406,-73.46167,307815.475,5066024.9935,,2017-06-21 13:03:55
3874,245,LANOUE,�rable de Norv�ge,Acer platanoides,35,Entier,Terrain municipal,45.72687,-73.46723,307383.0637,5065226.0854,,2017-06-21 13:00:15
3556,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,18,Entier,Terrain municipal,45.72682,-73.46702,307399.4153,5065221.1477,,2017-06-21 13:00:15
3519,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,25,Entier,Terrain municipal,45.727,-73.46689,307409.6412,5065241.1886,,2017-06-21 13:00:15
2784,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,15,Entier,Terrain municipal,45.72689,-73.46697,307403.5174,5065228.8966,,2017-06-21 13:00:15
2694,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,26,Entier,Terrain municipal,45.72688,-73.46704,307397.8869,5065227.1777,,2017-06-21 13:00:15
2669,245,LANOUE,�rable argent�,Acer saccharinum,63,Entier,Terrain municipal,45.72673,-73.46716,307388.9264,5065210.6962,,2017-06-21 13:00:16
2835,245,LANOUE,�rable de Norv�ge,Acer platanoides,42,Entier,Terrain municipal,45.72668,-73.46704,307398.0101,5065205.4474,,2017-06-21 13:00:16
2814,245,LANOUE,�rable argent�,Acer saccharinum,62,Entier,Terrain municipal,45.72665,-73.46695,307404.8043,5065201.62,,2017-06-21 13:00:16
3857,245,LANOUE,�rable de Norv�ge,Acer platanoides,44,Entier,Terrain municipal,45.7266,-73.46683,307414.6349,5065195.7238,,2017-06-21 13:00:16
3883,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,15,Entier,Terrain municipal,45.72686,-73.46699,307401.5323,5065225.4929,,2017-06-21 13:00:36
3709,245,LANOUE,�rable de Norv�ge,Acer platanoides,25,Entier,Terrain municipal,45.72682,-73.46719,307385.984,5065221.1765,,2017-06-21 13:00:36
2686,245,LANOUE,�rable de Norv�ge,Acer platanoides,26,Entier,Terrain municipal,45.72685,-73.46728,307379.4559,5065223.6725,,2017-06-21 13:00:36
2668,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,27,Entier,Terrain municipal,45.72695,-73.46699,307402.1686,5065235.4299,,2017-06-21 13:00:36
2641,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,18,Entier,Terrain municipal,45.72678,-73.46705,307397.2502,5065216.4588,,2017-06-21 13:00:36
2533,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,17,Entier,Terrain municipal,45.7268,-73.4671,307393.2388,5065218.5006,,2017-06-21 13:00:36
2513,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,20,Entier,Terrain municipal,45.72706,-73.46691,307407.9845,5065247.0439,,2017-06-21 13:00:36
94467,245,LANOUE,�rable de Norv�ge,Acer platanoides,36,Entier,Terrain municipal,45.7268,-73.46729,307378.244,5065218.137,,2017-06-21 12:59:17
2639,245,LANOUE,�rable de Norv�ge,Acer platanoides,51,Entier,Terrain municipal,45.72724,-73.46694,307405.3207,5065267.6712,,2017-06-21 13:00:36
2527,245,LANOUE,Fr�ne noir,Fraxinus nigra,39,Entier,Terrain municipal,45.72695,-73.46689,307409.4082,5065235.6084,,2017-06-21 13:00:15
2817,245,LANOUE,Fr�ne rouge,Fraxinus pensylvanica,36,Entier,Terrain municipal,45.72678,-73.46659,307432.9865,5065216.7002,,2017-06-21 13:00:36
3694,245,LANOUE,Fr�ne rouge,Fraxinus pensylvanica,47,Entier,Terrain municipal,45.72689,-73.46637,307449.9745,5065228.8537,,2017-06-21 13:00:15
2830,245,LANOUE,Fr�ne rouge,Fraxinus pensylvanica,46,Entier,Terrain municipal,45.72685,-73.46641,307447.2261,5065223.5663,,2017-06-21 13:00:15
2642,245,LANOUE,Fr�ne rouge,Fraxinus pensylvanica,48,Entier,Terrain municipal,45.72681,-73.46647,307442.0207,5065219.7392,,2017-06-21 13:00:36
2753,245,LANOUE,Fr�ne rouge,Fraxinus pensylvanica,42,Entier,Terrain municipal,45.72679,-73.46649,307440.635,5065216.7946,,2017-06-21 13:00:15
94517,249,LANOUE,�rable de Norv�ge, ,29,Entier,Terrain municipal,45.7272,-73.46665,307427.8825,5065263.0015,,2017-06-21 12:59:17
102711,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,31,Entier,Terrain municipal,45.72713,-73.46667,307426.6851,5065255.15998,,2018-05-31 11:46:02
2518,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,24,Entier,Terrain municipal,45.72715,-73.46671,307423.7912,5065256.9926,,2017-06-21 13:00:36
2736,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,14,Entier,Terrain municipal,45.72707,-73.46684,307413.485,5065248.454,,2017-06-21 13:00:36
3574,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,18,Entier,Terrain municipal,45.72714,-73.46679,307417.5363,5065256.4525,,2017-06-21 13:00:36
3575,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,25,Entier,Terrain municipal,45.72716,-73.46684,307413.8064,5065258.5366,,2017-06-21 13:00:36
3662,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,20,Entier,Terrain municipal,45.72704,-73.46686,307411.6237,5065244.8256,,2017-06-21 13:00:36
3671,245,LANOUE,Sorbier des oiseaux,Sorbus aucuparia,30,Entier,Terrain municipal,45.72676,-73.46673,307422.1507,5065213.7275,,2017-06-21 13:00:36
3763,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,18,Entier,Terrain municipal,45.72711,-73.46682,307415.359,5065252.4678,,2017-06-21 13:00:36
3813,245,LANOUE,�rable de Norv�ge,Acer platanoides,32,Entier,Terrain municipal,45.72726,-73.46684,307413.5384,5065269.425,,2017-06-21 13:00:16
2621,245,LANOUE,�rable de Norv�ge,Acer platanoides,37,Entier,Terrain municipal,45.72729,-73.4669,307408.4343,5065272.9383,,2017-06-21 13:00:16
2802,245,LANOUE,�rable de Norv�ge,Acer platanoides,33,Entier,Terrain municipal,45.72723,-73.46678,307418.1032,5065266.6069,,2017-06-21 13:00:16
2662,245,LANOUE,F�vier d'Am�rique,Gleditsia triacanthos,18,Entier,Terrain municipal,45.72717,-73.46676,307420.0178,5065259.5672,,2017-06-21 13:00:15
70575,33,PHILIPPE-GOULET,�rable rouge,Acer rubrum,23,Entier,Terrain municipal,45.77591,-73.40812,311977.48083,5070679.71978,,2017-06-21 13:03:24
74490,49,BELLEFEUILLE,Ginko biloba,Ginkgo biloba,10,Entier,Terrain municipal,45.75752,-73.43351,310005.06878,5068634.30743,,2017-06-21 13:03:24
75757,42,VINET,�rable N/A, ,58,Entier,Terrain municipal,45.76063,-73.42925,310335.75535,5068980.07832,,2017-06-21 13:03:55
99967,232,BERTRAND,F�vier d'Am�rique,Gleditsia triacanthos,15,Entier,Terrain municipal,45.76163,-73.47825,306524.0303,5069088.5578,,2017-06-21 12:59:56
99977,225,J.-A.-PAR�,�rable de l�Amur,Acer ginnala,10,Entier,Terrain municipal,45.7617,-73.47821,306527.4266,5069096.6143,,2017-06-21 12:59:56
4889,232,BERTRAND,�rable � sucre,Acer saccharum,22,Entier,Terrain municipal,45.76144,-73.47852,306503.4422,5069067.4999,,2017-06-21 13:00:23
99964,225,J.-A.-PAR�,�rable de l�Amur,Acer ginnala,10,Entier,Terrain municipal,45.76173,-73.47827,306522.995,5069100.0074,,2017-06-21 12:59:56
99968,232,BERTRAND,Ch�ne rouge,Quercus rubra,10,Entier,Terrain municipal,45.76156,-73.47839,306513.1997,5069080.7659,,2017-06-21 12:59:56
99972,225,J.-A.-PAR�,�rable rouge,Acer rubrum,18,Entier,Terrain municipal,45.7618,-73.4779,306551.4,5069108.1871,,2017-06-21 12:59:56
1744,232,BERTRAND,�rable de Norv�ge,Acer platanoides,15,Entier,Terrain municipal,45.76168,-73.47831,306519.7053,5069094.6974,,2017-06-21 13:00:30
99966,232,BERTRAND,F�vier d'Am�rique,Gleditsia triacanthos,10,Entier,Terrain municipal,45.76163,-73.47839,306513.6785,5069088.6837,,2017-06-21 12:59:56
4909,232,BERTRAND,�rable de Norv�ge,Acer platanoides,23,Entier,Terrain municipal,45.76158,-73.47827,306522.5015,5069083.8801,,2017-06-21 13:00:03
99973,225,J.-A.-PAR�,�rable rouge,Acer rubrum,16,Entier,Terrain municipal,45.76187,-73.47791,306551.0796,5069116.0623,,2017-06-21 12:59:56
99962,225,J.-A.-PAR�,�rable rouge,Acer rubrum,10,Entier,Terrain municipal,45.76193,-73.47832,306518.7624,5069122.3695,,2017-06-21 12:59:56
99961,225,J.-A.-PAR�,�rable rouge,Acer rubrum,11,Entier,Terrain municipal,45.76197,-73.47826,306523.7927,5069126.675,,2017-06-21 12:59:56
2563,181,DESROSIERS,Peuplier faux-tremble,Populus tremuloides,13,Entier,Terrain municipal,45.75644,-73.51405,303739.0098,5068512.3876,,2017-06-21 13:00:16
2592,181,DESROSIERS,Peuplier faux-tremble,Populus tremuloides,18,Entier,Terrain municipal,45.75643,-73.51405,303739.4518,5068511.0694,,2017-06-21 13:00:36
4621,1020,BASILE-ROUTHIER,Tilleul d'Am�rique,Tilia americana,13,Entier,Terrain municipal,45.77398,-73.44316,309252.5531,5070462.6682,,2017-06-21 13:00:30
111942,170,BERTHIER,Tilleul d'Am�rique,Tilia americana,35,Entier,Terrain municipal,45.76257,-73.4472,308939.51085,5069194.04973,,2021-06-17 13:31:07
686,170,BERTHIER,Tilleul d'Am�rique,Tilia americana,28,Entier,Terrain municipal,45.76277,-73.44733,308929.0817,5069216.6344,,2017-06-21 13:00:09
691,170,BERTHIER,Tilleul d'Am�rique,Tilia americana,27,Entier,Terrain municipal,45.76274,-73.44727,308934.1992,5069213.4265,,2017-06-21 13:00:09
3762,1286,NOTRE-DAME,Pommier d�coratif,Malus N/A,10,Entier,Terrain municipal,45.77906,-73.40444,312263.5825,5071030.7348,,2017-06-21 13:00:36
4699,170,BERTHIER,Tilleul d'Am�rique,Tilia americana,38,Entier,Terrain municipal,45.76257,-73.4474,308924.3398,5069194.2143,,2017-06-21 13:00:30
4623,170,BERTHIER,Tilleul d'Am�rique,Tilia americana,35,Entier,Terrain municipal,45.7627,-73.44718,308941.1025,5069208.8134,,2017-06-21 13:00:30
2910,170,BERTHIER,Tilleul d'Am�rique,Tilia americana,22,Entier,Terrain municipal,45.76272,-73.44721,308938.799,5069210.7039,,2017-06-21 13:00:09
2923,170,BERTHIER,Tilleul d'Am�rique,Tilia americana,36,Entier,Terrain municipal,45.76278,-73.44657,308988.75248,5069217.768,,2017-06-21 13:00:09
2546,1286,NOTRE-DAME,Pommier d�coratif,Malus N/A,16,Entier,Terrain municipal,45.77902,-73.40437,312268.6823,5071026.3682,,2017-06-21 13:00:36
2574,1286,NOTRE-DAME,Pommier d�coratif,Malus N/A,14,Entier,Terrain municipal,45.77896,-73.40434,312271.755,5071019.7381,,2017-06-21 13:00:36
2589,1286,NOTRE-DAME,Pommier d�coratif,Malus N/A,16,Entier,Terrain municipal,45.77884,-73.40433,312272.5098,5071005.9665,,2017-06-21 13:00:36
2652,1286,NOTRE-DAME,Pommier d�coratif,Malus N/A,15,Entier,Terrain municipal,45.77878,-73.40436,312269.5829,5070999.7021,,2017-06-21 13:00:15
3668,1286,NOTRE-DAME,Peuplier � grandes dents,Populus grandidentata,10,Entier,Terrain municipal,45.77834,-73.40417,312284.6517,5070950.1364,,2017-06-21 13:00:36
3616,1286,NOTRE-DAME,�rable argent�,Acer saccharinum,24,Entier,Terrain municipal,45.77857,-73.40461,312250.1204,5070975.8869,,2017-06-21 13:00:15
96912,250,PAIX,Orme ,Ulmus ,13,Entier,Terrain municipal,45.76888,-73.47216,306997.84675,5069894.95585,,2017-06-21 12:59:37
4997,165,PHILIPPE-GOULET,Marronnier d'Inde,Aesculus hippocastanum,11,Entier,Terrain municipal,45.78094,-73.41674,311306.7555,5071237.676,,2017-06-21 13:00:23
102571,1286,NOTRE-DAME,�rable � Gigu�re,Acer negundo,29,Entier,Terrain municipal,45.77935,-73.40346,312339.6939,5071062.81245,,2018-05-16 17:18:54
102756,225,J.-A.-PAR�,M�l�ze laricin,Larix laricina,10,Entier,Terrain municipal,45.76155,-73.47804,306540.60725,5069080.25673,,2018-06-08 14:30:26
102744,225,J.-A.-PAR�,M�l�ze laricin,Larix laricina,14,Entier,Terrain municipal,45.76153,-73.47805,306540.11715,5069078.02805,,2018-06-08 14:29:37
2989,50,GRAVEL,Fr�ne blanc,Fraxinus americana,31,Souche,Terrain municipal,45.76488,-73.42571,310610.7701,5069452.2903,,2017-06-21 13:00:09
100127,1286,NOTRE-DAME,Fr�ne , ,21,Entier,Terrain municipal,45.77869,-73.40413,312287.6777,5070989.4017,,2017-06-21 12:59:56
100126,1286,NOTRE-DAME,Fr�ne , ,15,Entier,Terrain municipal,45.77868,-73.40414,312287.0666,5070987.8831,,2017-06-21 12:59:56
100135,1286,NOTRE-DAME,Fr�ne , ,24,Entier,Terrain municipal,45.77862,-73.40408,312291.6932,5070981.8979,,2017-06-21 12:59:56
100134,1286,NOTRE-DAME,Fr�ne , ,13,Entier,Terrain municipal,45.77863,-73.40411,312289.66662,5070982.74535,,2017-06-21 12:59:56
100133,1286,NOTRE-DAME,Fr�ne , ,33,Entier,Terrain municipal,45.77863,-73.40414,312286.7546,5070982.6297,,2017-06-21 12:59:56
100145,1286,NOTRE-DAME,Fr�ne , ,20,Entier,Terrain municipal,45.77858,-73.40415,312286.29135,5070977.35385,,2017-06-21 12:59:56
100150,1286,NOTRE-DAME,Fr�ne , ,18,Entier,Terrain municipal,45.77858,-73.40414,312287.3424,5070976.5066,,2017-06-21 12:59:56
100149,1286,NOTRE-DAME,Fr�ne , ,26,Entier,Terrain municipal,45.77857,-73.40414,312286.9675,5070976.2367,,2017-06-21 12:59:56
100146,1286,NOTRE-DAME,Fr�ne , ,15,Entier,Terrain municipal,45.77857,-73.40417,312284.897,5070975.9994,,2017-06-21 12:59:56
100151,1286,NOTRE-DAME,Fr�ne , ,20,Entier,Terrain municipal,45.77855,-73.40415,312286.05675,5070973.38573,,2017-06-21 12:59:56
107451,1286,NOTRE-DAME,Fr�ne , ,13,Entier,Terrain municipal,45.77857,-73.40424,312279.45272,5070976.2026,,2019-07-30 17:42:10
100121,1286,NOTRE-DAME,Fr�ne , ,16,Entier,Terrain municipal,45.77857,-73.40424,312279.4385,5070976.244,,2017-06-21 12:59:56
100143,1286,NOTRE-DAME,Fr�ne , ,23,Entier,Terrain municipal,45.77861,-73.40425,312278.2393,5070980.326,,2017-06-21 12:59:56
100144,1286,NOTRE-DAME,Fr�ne , ,26,Entier,Terrain municipal,45.7786,-73.40425,312278.2359,5070979.1825,,2017-06-21 12:59:56
100123,1286,NOTRE-DAME,Fr�ne , ,26,Entier,Terrain municipal,45.77857,-73.40428,312275.8817,5070975.7513,,2017-06-21 12:59:56
100116,1286,NOTRE-DAME,Fr�ne , ,25,Entier,Terrain municipal,45.77851,-73.40419,312283.4138,5070968.7574,,2017-06-21 12:59:56
100115,1286,NOTRE-DAME,Fr�ne , ,29,Entier,Terrain municipal,45.7785,-73.40418,312283.7936,5070967.9434,,2017-06-21 12:59:56
100113,1286,NOTRE-DAME,Fr�ne , ,25,Entier,Terrain municipal,45.7785,-73.4042,312282.6097,5070968.0046,,2017-06-21 12:59:56
100110,1286,NOTRE-DAME,Fr�ne , ,21,Entier,Terrain municipal,45.7785,-73.40425,312278.6907,5070968.5129,,2017-06-21 12:59:56
100112,1286,NOTRE-DAME,Fr�ne , ,24,Entier,Terrain municipal,45.77848,-73.40421,312281.7758,5070966.1543,,2017-06-21 12:59:56
100108,1286,NOTRE-DAME,Fr�ne , ,23,Entier,Terrain municipal,45.77849,-73.4043,312274.56022,5070967.23422,,2017-06-21 12:59:56
100105,1286,NOTRE-DAME,Fr�ne , ,22,Entier,Terrain municipal,45.77848,-73.40428,312276.2007,5070965.3438,,2017-06-21 12:59:56
109119,1286,NOTRE-DAME,Fr�ne ,Fraxinus ,27,Entier,Terrain municipal,45.77853,-73.40429,312275.171,5070971.8912,,2020-06-10 13:09:04
100132,1286,NOTRE-DAME,Fr�ne , ,23,Entier,Terrain municipal,45.77862,-73.40414,312286.70207,5070981.6705,,2017-06-21 12:59:56
100142,1286,NOTRE-DAME,Fr�ne , ,15,Entier,Terrain municipal,45.77859,-73.40415,312286.531,5070977.68068,,2017-06-21 12:59:56
100153,1286,NOTRE-DAME,Fr�ne , ,17,Entier,Terrain municipal,45.77855,-73.40417,312284.63745,5070973.60503,,2017-06-21 12:59:56
100154,1286,NOTRE-DAME,Fr�ne , ,15,Entier,Terrain municipal,45.77853,-73.40417,312284.404,5070971.773,,2017-06-21 12:59:56
100120,1286,NOTRE-DAME,Fr�ne , ,14,Entier,Terrain municipal,45.77855,-73.40419,312283.1632,5070973.0891,,2017-06-21 12:59:56
100148,1286,NOTRE-DAME,Fr�ne , ,14,Entier,Terrain municipal,45.77857,-73.4042,312282.4029,5070976.0566,,2017-06-21 12:59:56
100124,1286,NOTRE-DAME,Fr�ne , ,25,Entier,Terrain municipal,45.77862,-73.40417,312284.7669,5070981.73787,,2017-06-21 12:59:56
100140,1286,NOTRE-DAME,Fr�ne , ,24,Entier,Terrain municipal,45.77861,-73.40417,312284.3892,5070979.9828,,2017-06-21 12:59:56
100114,1286,NOTRE-DAME,Fr�ne , ,28,Entier,Terrain municipal,45.7785,-73.40419,312283.3827,5070967.872,,2017-06-21 12:59:56
100137,1286,NOTRE-DAME,Fr�ne , ,28,Entier,Terrain municipal,45.77862,-73.40421,312281.8812,5070980.9051,,2017-06-21 12:59:56
100129,1286,NOTRE-DAME,Fr�ne , ,29,Entier,Terrain municipal,45.77865,-73.40418,312283.656,5070984.2538,,2017-06-21 12:59:56
100104,1286,NOTRE-DAME,Fr�ne , ,33,Entier,Terrain municipal,45.77847,-73.40426,312277.5546,5070964.7414,,2017-06-21 12:59:56
100117,1286,NOTRE-DAME,Fr�ne , ,26,Entier,Terrain municipal,45.77855,-73.40422,312280.7684,5070973.0939,,2017-06-21 12:59:56
100118,1286,NOTRE-DAME,Fr�ne , ,19,Entier,Terrain municipal,45.77856,-73.40422,312280.7694,5070974.1967,,2017-06-21 12:59:56
100147,1286,NOTRE-DAME,Fr�ne , ,16,Entier,Terrain municipal,45.77856,-73.40417,312284.7334,5070975.0983,,2017-06-21 12:59:56
100138,1286,NOTRE-DAME,Fr�ne , ,25,Entier,Terrain municipal,45.77861,-73.4042,312282.182,5070980.3132,,2017-06-21 12:59:56
100111,1286,NOTRE-DAME,Fr�ne , ,19,Entier,Terrain municipal,45.7785,-73.40423,312280.3715,5070967.6975,,2017-06-21 12:59:56
100130,1286,NOTRE-DAME,Fr�ne , ,20,Souche,Terrain municipal,45.77863,-73.40419,312283.3208,5070982.3641,,2017-06-21 12:59:56
100152,1286,NOTRE-DAME,Fr�ne , ,38,Entier,Terrain municipal,45.77855,-73.40415,312285.9405,5070974.1143,,2017-06-21 12:59:56
100139,1286,NOTRE-DAME,Fr�ne , ,23,Souche,Terrain municipal,45.77861,-73.4042,312282.6165,5070980.7917,,2017-06-21 12:59:56
100106,1286,NOTRE-DAME,Fr�ne , ,13,Souche,Terrain municipal,45.77851,-73.40429,312275.3996,5070969.5087,,2017-06-21 12:59:56
100122,1286,NOTRE-DAME,Fr�ne ,Fraxinus ,22,Entier,Terrain municipal,45.77857,-73.40426,312277.6881,5070975.6322,,2017-06-21 12:59:56
100119,1286,NOTRE-DAME,Orme , ,25,Entier,Terrain municipal,45.77856,-73.40421,312281.8054,5070975.0251,,2017-06-21 12:59:56
744,366,MARQUIS,�rable rouge,Acer rubrum,58,Entier,Terrain municipal,45.74081,-73.46808,307316.0623,5066775.0196,,2017-06-21 13:00:30
1458,366,MARQUIS,�rable rouge,Acer rubrum,44,Entier,Terrain municipal,45.74076,-73.46798,307324.0209,5066769.3458,,2017-06-21 13:00:30
763,366,MARQUIS,�rable rouge,Acer rubrum,55,Entier,Terrain municipal,45.74073,-73.46796,307325.2873,5066766.5732,,2017-06-21 13:00:09
679,366,MARQUIS,�rable rouge,Acer rubrum,62,Entier,Terrain municipal,45.74061,-73.46795,307326.5099,5066753.4395,,2017-06-21 13:00:30
411,366,MARQUIS,�rable rouge,Acer rubrum,46,Entier,Terrain municipal,45.74071,-73.46782,307336.4886,5066764.8123,,2017-06-21 13:00:30
747,366,MARQUIS,�rable rouge,Acer rubrum,95,Entier,Terrain municipal,45.74089,-73.46805,307318.5626,5066784.7827,,2017-06-21 13:00:30
4539,366,MARQUIS,�rable rouge,Acer rubrum,41,Entier,Terrain municipal,45.741,-73.46812,307313.0014,5066796.8981,,2017-06-21 13:00:30
657,366,MARQUIS,�rable rouge,Acer rubrum,33,Entier,Terrain municipal,45.74103,-73.4683,307299.2982,5066799.9364,,2017-06-21 13:00:09
